_id,ask,askhigh,asklow,balance,bank,basis,bid,bidhigh,bidlow,category,chart_mode,company,currency_base,currency_margin,currency_profit,custom,description,digits,equity,exchange,expiration_mode,expiration_time,filling_mode,formula,isin,last,lasthigh,lastlow,login,margin_hedged,margin_hedged_use_leg,margin_initial,margin_maintenance,name,option_mode,option_right,option_strike,order_gtc_mode,order_mode,page,path,point,price_change,price_greeks_delta,price_greeks_gamma,price_greeks_omega,price_greeks_rho,price_greeks_theta,price_greeks_vega,price_sensitivity,price_theoretical,price_volatility,select,server,session_aw,session_buy_orders,session_buy_orders_volume,session_close,session_deals,session_interest,session_open,session_price_limit_max,session_price_limit_min,session_price_settlement,session_sell_orders,session_sell_orders_volume,session_turnover,session_volume,spread,spread_float,start_time,swap_long,swap_mode,swap_rollover3days,swap_short,ticks_bookdepth,time,trade_accrued_interest,trade_calc_mode,trade_contract_size,trade_exemode,trade_face_value,trade_freeze_level,trade_liquidity_rate,trade_mode,trade_stops_level,trade_tick_size,trade_tick_value,trade_tick_value_loss,trade_tick_value_profit,visible,volume,volume_limit,volume_max,volume_min,volume_real,volume_step,volumehigh,volumehigh_real,volumelow,volumelow_real
6423c78be9948d26a00a3750,,,,5000,,,,,,,,IC Markets (EU) Ltd,,,,,,,4999.65,,,,,,,,,,51135134,,,,,Test Account,,,,,,,,,,,,,,,,,,,,ICMarketsEU-Demo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6423c78be9948d26a00a3751,1.08376,1.08496,1.08338,,,,1.08375,1.08496,1.08337,,0,,EUR,EUR,USD,false,Euro vs US Dollar,5,,,15,0,2,,,0,0,0,,0,false,100000,0,EURUSD,0,0,0,0,127,,Forex\Majors\EURUSD,0.00001,-0.0784,0,0,0,0,0,0,0,0,0,true,,0,0,0,1.0846,0,0,1.08424,0,0,0,0,0,0,0,1,true,0,-7.12,1,3,4.65,10,1680077239,0,0,100000,2,0,0,0,4,0,0.00001,1,1,1,true,0,0,200,0.01,0,0.01,0,0,0,0
6423c78be9948d26a00a3752,1.23288,1.2345,1.23211,,,,1.23285,1.23419,1.23205,,0,,GBP,GBP,USD,false,Great Britain Pound vs US Dollar,5,,,15,0,2,,,0,0,0,,0,false,100000,0,GBPUSD,0,0,0,0,127,,Forex\Majors\GBPUSD,0.00001,-0.0964,0,0,0,0,0,0,0,0,0,true,,0,0,0,1.23404,0,0,1.23414,0,0,0,0,0,0,0,3,true,0,-2.38,1,3,0.82,10,1680077241,0,0,100000,2,0,0,0,4,0,0.00001,1,1,1,true,0,0,200,0.01,0,0.01,0,0,0,0
6423c78be9948d26a00a3753,0.92089,0.92164,0.91966,,,,0.92079,0.92097,0.91858,,0,,USD,USD,CHF,false,US Dollar vs Swiss Franc,5,,,15,0,2,,,0,0,0,,0,false,100000,0,USDCHF,0,0,0,0,127,,Forex\Majors\USDCHF,0.00001,0.1359,0,0,0,0,0,0,0,0,0,true,,0,0,0,0.91954,0,0,0.91951,0,0,0,0,0,0,0,10,true,0,9.32,1,3,-9.81,10,1680077241,0,0,100000,2,0,0,0,4,0,0.00001,1.0859060256925368,1.086023957688507,1.0859060256925368,true,0,0,200,0.01,0,0.01,0,0,0,0
6423c78be9948d26a00a3754,131.727,131.792,130.765,,,,131.725,131.79,130.76,,0,,USD,USD,JPY,false,US Dollar vs Japanese Yen,3,,,15,0,2,,,0,0,0,,0,false,100000,0,USDJPY,0,0,0,0,127,,Forex\Majors\USDJPY,0.001,0.6318,0,0,0,0,0,0,0,0,0,true,,0,0,0,130.898,0,0,130.851,0,0,0,0,0,0,0,2,true,0,15.88,1,3,-17.3,10,1680077242,0,0,100000,2,0,0,0,4,0,0.001,0.7591458091355607,0.759157335357753,0.7591458091355607,true,0,0,200,0.01,0,0.01,0,0,0,0
6423c78be9948d26a00a3755,0,0,0,,,,0,0,0,,0,,USD,USD,CAD,false,US Dollar vs Canadian Dollar,5,,,15,0,2,,,0,0,0,,0,false,100000,0,USDCAD,0,0,0,0,127,,Forex\Majors\USDCAD,0.00001,0,0,0,0,0,0,0,0,0,0,true,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,0,-0.78,1,3,-2.17,10,0,0,0,100000,2,0,0,0,4,0,0.00001,0,0,0,false,0,0,200,0.01,0,0.01,0,0,0,0
6423c78be9948d26a00a3756,0,0,0,,,,0,0,0,,0,,AUD,AUD,USD,false,Australian Dollar vs US Dollar,5,,,15,0,2,,,0,0,0,,0,false,100000,0,AUDUSD,0,0,0,0,127,,Forex\Majors\AUDUSD,0.00001,0,0,0,0,0,0,0,0,0,0,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,0,-2.71,1,3,1.12,10,0,0,0,100000,2,0,0,0,4,0,0.00001,1,1,1,false,0,0,200,0.01,0,0.01,0,0,0,0
6423c78be9948d26a00a3757,1.07054,1.07367,1.06866,,,,1.07046,1.0731,1.06858,,0,,AUD,AUD,NZD,false,Australian Dollar vs New Zealand Dollar,5,,,15,0,2,,,0,0,0,,0,false,100000,0,AUDNZD,0,0,0,0,127,,Forex\Minors\AUDNZD,0.00001,-0.2246,0,0,0,0,0,0,0,0,0,true,,0,0,0,1.07287,0,0,1.07291,0,0,0,0,0,0,0,8,true,0,-3.4,1,3,0.78,10,1680077241,0,0,100000,2,0,0,0,4,0,0.00001,0,0,0,true,0,0,100,0.01,0,0.01,0,0,0,0
6423c78be9948d26a00a3758,0.91133,0.91318,0.90926,,,,0.91126,0.91228,0.90917,,0,,AUD,AUD,CAD,false,Australian Dollar vs Canadian Dollar,5,,,15,0,2,,,0,0,0,,0,false,100000,0,AUDCAD,0,0,0,0,127,,Forex\Minors\AUDCAD,0.00001,-0.0965,0,0,0,0,0,0,0,0,0,true,,0,0,0,0.91214,0,0,0.91218,0,0,0,0,0,0,0,7,true,0,-3.3,1,3,0.85,10,1680077241,0,0,100000,2,0,0,0,4,0,0.00001,0,0,0,true,0,0,100,0.01,0,0.01,0,0,0,0
6423c78be9948d26a00a3759,0.61696,0.61806,0.61509,,,,0.61688,0.61755,0.61502,,0,,AUD,AUD,CHF,false,Australian Dollar vs Swiss Franc,5,,,15,0,2,,,0,0,0,,0,false,100000,0,AUDCHF,0,0,0,0,127,,Forex\Minors\AUDCHF,0.00001,0.0049,0,0,0,0,0,0,0,0,0,true,,0,0,0,0.61685,0,0,0.61687,0,0,0,0,0,0,0,8,true,0,4.15,1,3,-4.39,10,1680077241,0,0,100000,2,0,0,0,4,0,0.00001,1.0859060256925368,1.086023957688507,1.0859060256925368,true,0,0,100,0.01,0,0.01,0,0,0,0
6423c78be9948d26a00a375a,88.255,88.303,87.7,,,,88.247,88.297,87.692,,0,,AUD,AUD,JPY,false,Australian Dollar vs Japanese Yen,3,,,15,0,2,,,0,0,0,,0,false,100000,0,AUDJPY,0,0,0,0,127,,Forex\Minors\AUDJPY,0.001,0.4919,0,0,0,0,0,0,0,0,0,true,,0,0,0,87.815,0,0,87.76,0,0,0,0,0,0,0,8,true,0,7.8,1,3,-8.8,10,1680077241,0,0,100000,2,0,0,0,4,0,0.001,0.7591458091355607,0.759157335357753,0.7591458091355607,true,0,0,100,0.01,0,0.01,0,0,0,0
6423c78be9948d26a00a375b,143.059,143.157,142.14,,,,143.042,143.139,142.1,,0,,CHF,CHF,JPY,false,Swiss Franc vs Japanese Yen,3,,,15,0,2,,,0,0,0,,0,false,100000,0,CHFJPY,0,0,0,0,127,,Forex\Minors\CHFJPY,0.001,0.4918,0,0,0,0,0,0,0,0,0,true,,0,0,0,142.342,0,0,142.144,0,0,0,0,0,0,0,17,true,0,1.6,1,3,-3.22,10,1680077241,0,0,100000,2,0,0,0,4,0,0.001,0.7591458091355607,0.759157335357753,0.7591458091355607,true,0,0,100,0.01,0,0.01,0,0,0,0
6423c78be9948d26a00a375c,0.87908,0.87956,0.87867,,,,0.87904,0.87952,0.87832,,0,,EUR,EUR,GBP,false,Euro vs Great Britain Pound,5,,,15,0,2,,,0,0,0,,0,false,100000,0,EURGBP,0,0,0,0,127,,Forex\Minors\EURGBP,0.00001,0.0205,0,0,0,0,0,0,0,0,0,true,,0,0,0,0.87886,0,0,0.87842,0,0,0,0,0,0,0,4,true,0,-4.75,1,3,1.8,10,1680077241,0,0,100000,2,0,0,0,4,0,0.00001,1.23285,1.2328800000000002,1.23285,true,0,0,100,0.01,0,0.01,0,0,0,0
6423c78be9948d26a00a375d,1.6177000000000001,1.62174,1.6156899999999998,,,,1.61758,1.6216,1.61555,,0,,EUR,EUR,AUD,false,Euro vs Australian Dollar,5,,,15,0,2,,,0,0,0,,0,false,100000,0,EURAUD,0,0,0,0,127,,Forex\Minors\EURAUD,0.00001,0.0538,0,0,0,0,0,0,0,0,0,true,,0,0,0,1.6167099999999999,0,0,1.6160999999999999,0,0,0,0,0,0,0,12,true,0,-6.35,1,3,3.34,10,1680077235,0,0,100000,2,0,0,0,4,0,0.00001,0,0,0,true,0,0,100,0.01,0,0.01,0,0,0,0
6423c78be9948d26a00a375e,142.763,142.828,141.801,,,,142.756,142.827,141.787,,0,,EUR,EUR,JPY,false,Euro vs Japanese Yen,3,,,15,0,2,,,0,0,0,,0,false,100000,0,EURJPY,0,0,0,0,127,,Forex\Minors\EURJPY,0.001,0.5515,0,0,0,0,0,0,0,0,0,true,,0,0,0,141.973,0,0,141.873,0,0,0,0,0,0,0,7,true,0,8.8,1,3,-7.92,10,1680077242,0,0,100000,2,0,0,0,4,0,0.001,0.7591458091355607,0.759157335357753,0.7591458091355607,true,0,0,100,0.01,0,0.01,0,0,0,0
6423c78be9948d26a00a375f,0.99801,0.99901,0.99734,,,,0.99795,0.99835,0.99591,,0,,EUR,EUR,CHF,false,Euro vs Swiss Franc,5,,,15,0,2,,,0,0,0,,0,false,100000,0,EURCHF,0,0,0,0,127,,Forex\Minors\EURCHF,0.00001,0.0622,0,0,0,0,0,0,0,0,0,true,,0,0,0,0.99733,0,0,0.99716,0,0,0,0,0,0,0,6,true,0,3.95,1,3,-3.82,10,1680077241,0,0,100000,2,0,0,0,4,0,0.00001,1.0859060256925368,1.086023957688507,1.0859060256925368,true,0,0,100,0.01,0,0.01,0,0,0,0
6423c78be9948d26a00a3760,1.7318,1.73846,1.7284899999999999,,,,1.73163,1.73553,1.72836,,0,,EUR,EUR,NZD,false,Euro vs New Zealand Dollar,5,,,15,0,2,,,0,0,0,,0,false,100000,0,EURNZD,0,0,0,0,127,,Forex\Minors\EURNZD,0.00001,-0.1666,0,0,0,0,0,0,0,0,0,true,,0,0,0,1.7345199999999998,0,0,1.7341199999999999,0,0,0,0,0,0,0,17,true,0,-12.28,1,3,7.2,10,1680077241,0,0,100000,2,0,0,0,4,0,0.00001,0,0,0,true,0,0,100,0.01,0,0.01,0,0,0,0
6423c78be9948d26a00a3761,0,0,0,,,,0,0,0,,0,,EUR,EUR,CAD,false,Euro vs Canadian Dollar,5,,,15,0,2,,,0,0,0,,0,false,100000,0,EURCAD,0,0,0,0,127,,Forex\Minors\EURCAD,0.00001,0,0,0,0,0,0,0,0,0,0,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,0,-9,1,3,4.9,10,0,0,0,100000,2,0,0,0,4,0,0.00001,0,0,0,false,0,0,100,0.01,0,0.01,0,0,0,0
6423c78be9948d26a00a3762,0,0,0,,,,0,0,0,,0,,GBP,GBP,CHF,false,Great Britain Pound vs Swiss Franc,5,,,15,0,2,,,0,0,0,,0,false,100000,0,GBPCHF,0,0,0,0,127,,Forex\Minors\GBPCHF,0.00001,0,0,0,0,0,0,0,0,0,0,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,0,7.85,1,3,-9.5,10,0,0,0,100000,2,0,0,0,4,0,0.00001,1.0859060256925368,1.086023957688507,1.0859060256925368,false,0,0,100,0.01,0,0.01,0,0,0,0
6423c78be9948d26a00a3763,0,0,0,,,,0,0,0,,0,,GBP,GBP,JPY,false,Great Britain Pound vs Japanese Yen,3,,,15,0,2,,,0,0,0,,0,false,100000,0,GBPJPY,0,0,0,0,127,,Forex\Minors\GBPJPY,0.001,0,0,0,0,0,0,0,0,0,0,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,0,15.85,1,3,-15.15,10,0,0,0,100000,2,0,0,0,4,0,0.001,0.7591458091355607,0.759157335357753,0.7591458091355607,false,0,0,100,0.01,0,0.01,0,0,0,0
6423c78be9948d26a00a3764,0,0,0,,,,0,0,0,,0,,CAD,CAD,CHF,false,Canadian Dollar vs Swiss Franc,5,,,15,0,2,,,0,0,0,,0,false,100000,0,CADCHF,0,0,0,0,127,,Forex\Minors\CADCHF,0.00001,0,0,0,0,0,0,0,0,0,0,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,0,5.42,1,3,-7.25,10,0,0,0,100000,2,0,0,0,4,0,0.00001,1.0859060256925368,1.086023957688507,1.0859060256925368,false,0,0,100,0.01,0,0.01,0,0,0,0
6423c78be9948d26a00a3765,0,0,0,,,,0,0,0,,0,,CAD,CAD,JPY,false,Canadian Dollar vs Japanese Yen,3,,,15,0,2,,,0,0,0,,0,false,100000,0,CADJPY,0,0,0,0,127,,Forex\Minors\CADJPY,0.001,0,0,0,0,0,0,0,0,0,0,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,0,10.7,1,3,-12.38,10,0,0,0,100000,2,0,0,0,4,0,0.001,0.7591458091355607,0.759157335357753,0.7591458091355607,false,0,0,100,0.01,0,0.01,0,0,0,0
6423c78be9948d26a00a3766,0,0,0,,,,0,0,0,,0,,GBP,GBP,AUD,false,Great Britain Pound vs Australian Dollar,5,,,15,0,2,,,0,0,0,,0,false,100000,0,GBPAUD,0,0,0,0,127,,Forex\Minors\GBPAUD,0.00001,0,0,0,0,0,0,0,0,0,0,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,0,0.25,1,3,-2.9,10,0,0,0,100000,2,0,0,0,4,0,0.00001,0,0,0,false,0,0,100,0.01,0,0.01,0,0,0,0
6423c78be9948d26a00a3767,0,0,0,,,,0,0,0,,0,,GBP,GBP,CAD,false,Great Britain Pound vs Canadian Dollar,5,,,15,0,2,,,0,0,0,,0,false,100000,0,GBPCAD,0,0,0,0,127,,Forex\Minors\GBPCAD,0.00001,0,0,0,0,0,0,0,0,0,0,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,0,-4.86,1,3,-0.5,10,0,0,0,100000,2,0,0,0,4,0,0.00001,0,0,0,false,0,0,100,0.01,0,0.01,0,0,0,0
6423c78be9948d26a00a3768,0,0,0,,,,0,0,0,,0,,GBP,GBP,NZD,false,Great Britain Pound vs New Zealand Dollar,5,,,15,0,2,,,0,0,0,,0,false,100000,0,GBPNZD,0,0,0,0,127,,Forex\Minors\GBPNZD,0.00001,0,0,0,0,0,0,0,0,0,0,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,0,-6.2,1,3,1,10,0,0,0,100000,2,0,0,0,4,0,0.00001,0,0,0,false,0,0,100,0.01,0,0.01,0,0,0,0
6423c78be9948d26a00a3769,0,0,0,,,,0,0,0,,0,,NZD,NZD,CAD,false,New Zealand Dollar vs Canadian Dollar,5,,,15,0,2,,,0,0,0,,0,false,100000,0,NZDCAD,0,0,0,0,127,,Forex\Minors\NZDCAD,0.00001,0,0,0,0,0,0,0,0,0,0,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,0,-0.9,1,3,-0.5,10,0,0,0,100000,2,0,0,0,4,0,0.00001,0,0,0,false,0,0,100,0.01,0,0.01,0,0,0,0
6423c78be9948d26a00a376a,0,0,0,,,,0,0,0,,0,,NZD,NZD,CHF,false,New Zealand Dollar vs Swiss Franc,5,,,15,0,2,,,0,0,0,,0,false,100000,0,NZDCHF,0,0,0,0,127,,Forex\Minors\NZDCHF,0.00001,0,0,0,0,0,0,0,0,0,0,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,0,5.22,1,3,-6.5,10,0,0,0,100000,2,0,0,0,4,0,0.00001,1.0859060256925368,1.086023957688507,1.0859060256925368,false,0,0,100,0.01,0,0.01,0,0,0,0
6423c78be9948d26a00a376b,0,0,0,,,,0,0,0,,0,,NZD,NZD,JPY,false,New Zealand Dollar vs Japanese Yen,3,,,15,0,2,,,0,0,0,,0,false,100000,0,NZDJPY,0,0,0,0,127,,Forex\Minors\NZDJPY,0.001,0,0,0,0,0,0,0,0,0,0,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,0,9.75,1,3,-10.15,10,0,0,0,100000,2,0,0,0,4,0,0.001,0.7591458091355607,0.759157335357753,0.7591458091355607,false,0,0,100,0.01,0,0.01,0,0,0,0
6423c78be9948d26a00a376c,0,0,0,,,,0,0,0,,0,,NZD,NZD,USD,false,New Zealand Dollar vs US Dollar,5,,,15,0,2,,,0,0,0,,0,false,100000,0,NZDUSD,0,0,0,0,127,,Forex\Minors\NZDUSD,0.00001,0,0,0,0,0,0,0,0,0,0,true,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,0,-0.48,1,3,-1.3,10,0,0,0,100000,2,0,0,0,4,0,0.00001,1,1,1,false,0,0,100,0.01,0,0.01,0,0,0,0
6423c78be9948d26a00a376d,0,0,0,,,,0,0,0,,0,,USD,USD,SGD,false,US Dollar vs Singapore Dollar,5,,,15,0,2,,,0,0,0,,0,false,100000,0,USDSGD,0,0,0,0,127,,Forex\Minors\USDSGD,0.00001,0,0,0,0,0,0,0,0,0,0,true,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,0,-0.98,1,3,-3.1,10,0,0,0,100000,2,0,0,0,4,0,0.00001,0,0,0,false,0,0,100,0.01,0,0.01,0,0,0,0
6423c78be9948d26a00a376e,0,0,0,,,,0,0,0,,0,,AUD,AUD,SGD,false,Australian Dollar vs Singpore Dollar,5,,,15,0,2,,,0,0,0,,0,false,100000,0,AUDSGD,0,0,0,0,127,,Forex\Exotics\AUDSGD,0.00001,0,0,0,0,0,0,0,0,0,0,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,0,-2.75,1,3,-1.5,10,0,0,0,100000,2,0,0,0,4,0,0.00001,0,0,0,false,0,0,50,0.01,0,0.01,0,0,0,0
6423c78be9948d26a00a376f,0,0,0,,,,0,0,0,,0,,CHF,CHF,SGD,false,Swiss Franc vs Singapore Dollar,5,,,15,0,2,,,0,0,0,,0,false,100000,0,CHFSGD,0,0,0,0,127,,Forex\Exotics\CHFSGD,0.00001,0,0,0,0,0,0,0,0,0,0,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,0,-13.6,1,3,7.8,10,0,0,0,100000,2,0,0,0,4,0,0.00001,0,0,0,false,0,0,50,0.01,0,0.01,0,0,0,0
6423c78be9948d26a00a3770,0,0,0,,,,0,0,0,,0,,EUR,EUR,DKK,false,Euro vs Danish Korner,5,,,15,0,2,,,0,0,0,,0,false,100000,0,EURDKK,0,0,0,0,127,,Forex\Exotics\EURDKK,0.00001,0,0,0,0,0,0,0,0,0,0,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,0,-11.5,1,3,-4.5,10,0,0,0,100000,2,0,0,0,4,0,0.00001,0,0,0,false,0,0,50,0.01,0,0.01,0,0,0,0
6423c78be9948d26a00a3771,0,0,0,,,,0,0,0,,0,,EUR,EUR,HKD,false,Euro vs Hong Kong Dollar,5,,,15,0,2,,,0,0,0,,100000,false,100000,0,EURHKD,0,0,0,0,127,,Forex\Exotics\EURHKD,0.00001,0,0,0,0,0,0,0,0,0,0,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,0,-15.05,1,3,-16,10,0,0,5,100000,2,0,0,0,4,0,0.00001,0,0,0,false,0,0,50,0.01,0,0.01,0,0,0,0
6423c78be9948d26a00a3772,0,0,0,,,,0,0,0,,0,,EUR,EUR,NOK,false,Euro vs Norwegian Krona,5,,,15,0,2,,,0,0,0,,100000,false,100000,0,EURNOK,0,0,0,0,127,,Forex\Exotics\EURNOK,0.00001,0,0,0,0,0,0,0,0,0,0,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,0,-38.54,1,3,-19.45,10,0,0,0,100000,2,0,0,0,4,0,0.00001,0,0,0,false,0,0,50,0.01,0,0.01,0,0,0,0
6423c78be9948d26a00a3773,0,0,0,,,,0,0,0,,0,,EUR,EUR,PLN,false,Euro vs Polish Zloty,5,,,15,0,2,,,0,0,0,,100000,false,100000,0,EURPLN,0,0,0,0,127,,Forex\Exotics\EURPLN,0.00001,0,0,0,0,0,0,0,0,0,0,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,0,-61.85,1,3,38.21,10,0,0,0,100000,2,0,0,0,4,0,0.00001,0,0,0,false,0,0,50,0.01,0,0.01,0,0,0,0
6423c78be9948d26a00a3774,0,0,0,,,,0,0,0,,0,,EUR,EUR,SEK,false,Euro vs Swedish Kronor,5,,,15,0,2,,,0,0,0,,100000,false,100000,0,EURSEK,0,0,0,0,127,,Forex\Exotics\EURSEK,0.00001,0,0,0,0,0,0,0,0,0,0,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,0,-26.45,1,3,-7.45,10,0,0,0,100000,2,0,0,0,4,0,0.00001,0,0,0,false,0,0,50,0.01,0,0.01,0,0,0,0
6423c78be9948d26a00a3775,0,0,0,,,,0,0,0,,0,,EUR,EUR,SGD,false,Euro vs Singapore Dollar,5,,,15,0,2,,,0,0,0,,0,false,100000,0,EURSGD,0,0,0,0,127,,Forex\Exotics\EURSGD,0.00001,0,0,0,0,0,0,0,0,0,0,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,0,-8.47,1,3,1.45,10,0,0,0,100000,2,0,0,0,4,0,0.00001,0,0,0,false,0,0,50,0.01,0,0.01,0,0,0,0
6423c78be9948d26a00a3776,0,0,0,,,,0,0,0,,0,,EUR,EUR,TRY,false,Euro vs Turkish Lira,5,,,15,0,2,,,0,0,0,,100000,false,100000,0,EURTRY,0,0,0,0,127,,Forex\Exotics\EURTRY,0.00001,0,0,0,0,0,0,0,0,0,0,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,0,-950.5,1,3,597.25,0,0,0,5,100000,2,0,0,0,4,0,0.00001,0,0,0,false,0,0,50,0.01,0,0.01,0,0,0,0
6423c78be9948d26a00a3777,0,0,0,,,,0,0,0,,0,,EUR,EUR,ZAR,false,Euro vs South African Rand,5,,,15,0,2,,,0,0,0,,0,false,100000,0,EURZAR,0,0,0,0,127,,Forex\Exotics\EURZAR,0.00001,0,0,0,0,0,0,0,0,0,0,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,0,-331.54,1,3,162.35,10,0,0,0,100000,2,0,0,0,4,0,0.00001,0,0,0,false,0,0,50,0.01,0,0.01,0,0,0,0
6423c78be9948d26a00a3778,0,0,0,,,,0,0,0,,0,,GBP,GBP,DKK,false,Great Britain Pound vs Danish Kroner,5,,,15,0,2,,,0,0,0,,0,false,100000,0,GBPDKK,0,0,0,0,127,,Forex\Exotics\GBPDKK,0.00001,0,0,0,0,0,0,0,0,0,0,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,0,7.45,1,3,-47.54,10,0,0,0,100000,2,0,0,0,4,0,0.00001,0,0,0,false,0,0,50,0.01,0,0.01,0,0,0,0
6423c78be9948d26a00a3779,0,0,0,,,,0,0,0,,0,,GBP,GBP,NOK,false,Great Britain Pound vs Norwegian Krona,5,,,15,0,2,,,0,0,0,,0,false,100000,0,GBPNOK,0,0,0,0,127,,Forex\Exotics\GBPNOK,0.00001,0,0,0,0,0,0,0,0,0,0,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,0,9.1,1,3,-45.6,10,0,0,0,100000,2,0,0,0,4,0,0.00001,0,0,0,false,0,0,50,0.01,0,0.01,0,0,0,0
6423c78be9948d26a00a377a,0,0,0,,,,0,0,0,,0,,GBP,GBP,SEK,false,Great Britain Pound vs Swedish Kronor,5,,,15,0,2,,,0,0,0,,0,false,100000,0,GBPSEK,0,0,0,0,127,,Forex\Exotics\GBPSEK,0.00001,0,0,0,0,0,0,0,0,0,0,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,0,8.87,1,3,-44.32,10,0,0,0,100000,2,0,0,0,4,0,0.00001,0,0,0,false,0,0,50,0.01,0,0.01,0,0,0,0
6423c78be9948d26a00a377b,0,0,0,,,,0,0,0,,0,,GBP,GBP,SGD,false,Great Britain Pound vs Singapore Dollar,5,,,15,0,2,,,0,0,0,,0,false,100000,0,GBPSGD,0,0,0,0,127,,Forex\Exotics\GBPSGD,0.00001,0,0,0,0,0,0,0,0,0,0,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,0,-3.64,1,3,-0.6,10,0,0,0,100000,2,0,0,0,4,0,0.00001,0,0,0,false,0,0,50,0.01,0,0.01,0,0,0,0
6423c78be9948d26a00a377c,0,0,0,,,,0,0,0,,0,,GBP,GBP,TRY,false,Great Britain Pound vs Turkish Lira,5,,,15,0,2,,,0,0,0,,100000,false,100000,0,GBPTRY,0,0,0,0,127,,Forex\Exotics\GBPTRY,0.00001,0,0,0,0,0,0,0,0,0,0,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,0,-625.4,1,3,305.44,0,0,0,5,100000,2,0,0,0,4,0,0.00001,0,0,0,false,0,0,50,0.01,0,0.01,0,0,0,0
6423c78be9948d26a00a377d,0,0,0,,,,0,0,0,,0,,NOK,NOK,JPY,false,Norwegian Kroner vs Japanese Yen,3,,,15,0,2,,,0,0,0,,100000,false,100000,0,NOKJPY,0,0,0,0,127,,Forex\Exotics\NOKJPY,0.001,0,0,0,0,0,0,0,0,0,0,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,0,0.8,1,3,-1.45,10,0,0,0,100000,2,0,0,0,4,0,0.001,0.7591458091355607,0.759157335357753,0.7591458091355607,false,0,0,50,0.01,0,0.01,0,0,0,0
6423c78be9948d26a00a377e,0,0,0,,,,0,0,0,,0,,NOK,NOK,SEK,false,Norwegian Kroner vs Swedish Kronor,5,,,15,0,2,,,0,0,0,,100000,false,100000,0,NOKSEK,0,0,0,0,127,,Forex\Exotics\NOKSEK,0.00001,0,0,0,0,0,0,0,0,0,0,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,0,-1.37,1,3,-2.89,10,0,0,0,100000,2,0,0,0,4,0,0.00001,0,0,0,false,0,0,50,0.01,0,0.01,0,0,0,0
6423c78be9948d26a00a377f,0,0,0,,,,0,0,0,,0,,SEK,SEK,JPY,false,Swedish Kronor vs. Japanese Yen,3,,,15,0,2,,,0,0,0,,100000,false,100000,0,SEKJPY,0,0,0,0,127,,Forex\Exotics\SEKJPY,0.001,0,0,0,0,0,0,0,0,0,0,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,0,0.92,1,3,-1.35,10,0,0,0,100000,2,0,0,0,4,0,0.001,0.7591458091355607,0.759157335357753,0.7591458091355607,false,0,0,50,0.01,0,0.01,0,0,0,0
6423c78be9948d26a00a3780,0,0,0,,,,0,0,0,,0,,SGD,SGD,JPY,false,Singapore Dollar vs. Japanese Yen,3,,,15,0,2,,,0,0,0,,100000,false,100000,0,SGDJPY,0,0,0,0,127,,Forex\Exotics\SGDJPY,0.001,0,0,0,0,0,0,0,0,0,0,false,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,0,8.33,1,3,-12.55,10,0,0,0,100000,2,0,0,0,4,0,0.001,0.7591458091355607,0.759157335357753,0.7591458091355607,false,0,0,50,0.01,0,0.01,0,0,0,0
